simulation_id,workflow,domain,y_min,y_max,chains,draws_per_chain,posterior_draws_total,n_obs,pvs_theta,pvs_pred,pvs_joint,trace_member,pvs_theta_nominal,pvs_pred_nominal,pvs_joint_nominal,delta_pvs_theta_vs_nominal,delta_pvs_pred_vs_nominal,delta_pvs_joint_vs_nominal
91,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7676495949074074,,trace_mass_sdescriptor_mismatch_nominal_sim91.nc,,0.7676495949074074,,,0.0,
92,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8423912037037037,,trace_mass_sdescriptor_mismatch_nominal_sim92.nc,,0.791472800925926,,,0.050918402777777705,
92,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7689172453703703,,trace_mass_sdescriptor_mismatch_nominal_sim92.nc,,0.791472800925926,,,-0.022555555555555662,
92,mass,nominal,0.0,1.0,4,3000,12000,288,,0.791472800925926,,trace_mass_sdescriptor_mismatch_nominal_sim92.nc,,0.791472800925926,,,0.0,
93,mass,broad,-0.05,1.05,4,3000,12000,288,,0.824441261574074,,trace_mass_sdescriptor_mismatch_nominal_sim93.nc,,0.7764548611111111,,,0.047986400462962986,
93,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7553518518518518,,trace_mass_sdescriptor_mismatch_nominal_sim93.nc,,0.7764548611111111,,,-0.02110300925925923,
93,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7764548611111111,,trace_mass_sdescriptor_mismatch_nominal_sim93.nc,,0.7764548611111111,,,0.0,
94,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8301773726851852,,trace_mass_sdescriptor_mismatch_nominal_sim94.nc,,0.7810911458333333,,,0.04908622685185193,
94,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7594649884259259,,trace_mass_sdescriptor_mismatch_nominal_sim94.nc,,0.7810911458333333,,,-0.021626157407407365,
94,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7810911458333333,,trace_mass_sdescriptor_mismatch_nominal_sim94.nc,,0.7810911458333333,,,0.0,
95,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8132320601851852,,trace_mass_sdescriptor_mismatch_nominal_sim95.nc,,0.7625616319444445,,,0.05067042824074075,
95,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7405431134259259,,trace_mass_sdescriptor_mismatch_nominal_sim95.nc,,0.7625616319444445,,,-0.02201851851851855,
95,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7625616319444445,,trace_mass_sdescriptor_mismatch_nominal_sim95.nc,,0.7625616319444445,,,0.0,
96,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8146869212962963,,trace_mass_sdescriptor_mismatch_nominal_sim96.nc,,0.7660436921296296,,,0.048643229166666635,
96,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7448894675925926,,trace_mass_sdescriptor_mismatch_nominal_sim96.nc,,0.7660436921296296,,,-0.02115422453703708,
96,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7660436921296296,,trace_mass_sdescriptor_mismatch_nominal_sim96.nc,,0.7660436921296296,,,0.0,
97,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8184311342592593,,trace_mass_sdescriptor_mismatch_nominal_sim97.nc,,0.7696449652777778,,,0.04878616898148147,
97,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7483770254629629,,trace_mass_sdescriptor_mismatch_nominal_sim97.nc,,0.7696449652777778,,,-0.021267939814814896,
97,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7696449652777778,,trace_mass_sdescriptor_mismatch_nominal_sim97.nc,,0.7696449652777778,,,0.0,
98,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8279418402777777,,trace_mass_sdescriptor_mismatch_nominal_sim98.nc,,0.7761851851851852,,,0.05175665509259253,
98,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7534224537037038,,trace_mass_sdescriptor_mismatch_nominal_sim98.nc,,0.7761851851851852,,,-0.022762731481481446,
98,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7761851851851852,,trace_mass_sdescriptor_mismatch_nominal_sim98.nc,,0.7761851851851852,,,0.0,
99,mass,broad,-0.05,1.05,4,3000,12000,288,,0.804956886574074,,trace_mass_sdescriptor_mismatch_nominal_sim99.nc,,0.7559762731481482,,,0.048980613425925856,
99,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7347051504629629,,trace_mass_sdescriptor_mismatch_nominal_sim99.nc,,0.7559762731481482,,,-0.021271122685185273,
99,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7559762731481482,,trace_mass_sdescriptor_mismatch_nominal_sim99.nc,,0.7559762731481482,,,0.0,
100,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8243706597222222,,trace_mass_sdescriptor_mismatch_nominal_sim100.nc,,0.7752919560185185,,,0.04907870370370371,
100,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7539021990740741,,trace_mass_sdescriptor_mismatch_nominal_sim100.nc,,0.7752919560185185,,,-0.02138975694444445,
100,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7752919560185185,,trace_mass_sdescriptor_mismatch_nominal_sim100.nc,,0.7752919560185185,,,0.0,
101,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8371061921296297,,trace_mass_sdescriptor_mismatch_nominal_sim101.nc,,0.7852416087962963,,,0.051864583333333325,
101,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7621834490740741,,trace_mass_sdescriptor_mismatch_nominal_sim101.nc,,0.7852416087962963,,,-0.02305815972222225,
101,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7852416087962963,,trace_mass_sdescriptor_mismatch_nominal_sim101.nc,,0.7852416087962963,,,0.0,
102,mass,broad,-0.05,1.05,4,3000,12000,288,,0.819130787037037,,trace_mass_sdescriptor_mismatch_nominal_sim102.nc,,0.7703587962962963,,,0.04877199074074068,
102,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7492164351851852,,trace_mass_sdescriptor_mismatch_nominal_sim102.nc,,0.7703587962962963,,,-0.02114236111111112,
102,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7703587962962963,,trace_mass_sdescriptor_mismatch_nominal_sim102.nc,,0.7703587962962963,,,0.0,
103,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8298356481481481,,trace_mass_sdescriptor_mismatch_nominal_sim103.nc,,0.7775668402777778,,,0.05226880787037036,
103,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7545954861111112,,trace_mass_sdescriptor_mismatch_nominal_sim103.nc,,0.7775668402777778,,,-0.022971354166666624,
103,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7775668402777778,,trace_mass_sdescriptor_mismatch_nominal_sim103.nc,,0.7775668402777778,,,0.0,
104,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8079267939814815,,trace_mass_sdescriptor_mismatch_nominal_sim104.nc,,0.7573770254629629,,,0.050549768518518556,
104,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7353842592592592,,trace_mass_sdescriptor_mismatch_nominal_sim104.nc,,0.7573770254629629,,,-0.021992766203703717,
104,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7573770254629629,,trace_mass_sdescriptor_mismatch_nominal_sim104.nc,,0.7573770254629629,,,0.0,
105,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8249314236111112,,trace_mass_sdescriptor_mismatch_nominal_sim105.nc,,0.7760034722222222,,,0.048927951388888946,
105,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7545095486111111,,trace_mass_sdescriptor_mismatch_nominal_sim105.nc,,0.7760034722222222,,,-0.021493923611111132,
105,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7760034722222222,,trace_mass_sdescriptor_mismatch_nominal_sim105.nc,,0.7760034722222222,,,0.0,
106,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8239594907407407,,trace_mass_sdescriptor_mismatch_nominal_sim106.nc,,0.7729968171296296,,,0.050962673611111065,
106,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7505737847222222,,trace_mass_sdescriptor_mismatch_nominal_sim106.nc,,0.7729968171296296,,,-0.022423032407407395,
106,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7729968171296296,,trace_mass_sdescriptor_mismatch_nominal_sim106.nc,,0.7729968171296296,,,0.0,
107,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8438402777777778,,trace_mass_sdescriptor_mismatch_nominal_sim107.nc,,0.796793113425926,,,0.047047164351851856,
107,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7761024305555555,,trace_mass_sdescriptor_mismatch_nominal_sim107.nc,,0.796793113425926,,,-0.020690682870370458,
107,mass,nominal,0.0,1.0,4,3000,12000,288,,0.796793113425926,,trace_mass_sdescriptor_mismatch_nominal_sim107.nc,,0.796793113425926,,,0.0,
108,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8214094328703704,,trace_mass_sdescriptor_mismatch_nominal_sim108.nc,,0.7694137731481482,,,0.0519956597222222,
108,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7465295138888889,,trace_mass_sdescriptor_mismatch_nominal_sim108.nc,,0.7694137731481482,,,-0.0228842592592593,
108,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7694137731481482,,trace_mass_sdescriptor_mismatch_nominal_sim108.nc,,0.7694137731481482,,,0.0,
109,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8174933449074074,,trace_mass_sdescriptor_mismatch_nominal_sim109.nc,,0.7680081018518519,,,0.04948524305555557,
109,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7463871527777778,,trace_mass_sdescriptor_mismatch_nominal_sim109.nc,,0.7680081018518519,,,-0.02162094907407408,
109,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7680081018518519,,trace_mass_sdescriptor_mismatch_nominal_sim109.nc,,0.7680081018518519,,,0.0,
110,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8269589120370371,,trace_mass_sdescriptor_mismatch_nominal_sim110.nc,,0.7790060763888889,,,0.04795283564814823,
110,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7580538194444445,,trace_mass_sdescriptor_mismatch_nominal_sim110.nc,,0.7790060763888889,,,-0.02095225694444436,
110,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7790060763888889,,trace_mass_sdescriptor_mismatch_nominal_sim110.nc,,0.7790060763888889,,,0.0,
111,mass,broad,-0.05,1.05,4,3000,12000,288,,0.821603587962963,,trace_mass_sdescriptor_mismatch_nominal_sim111.nc,,0.7741307870370371,,,0.04747280092592587,
111,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7534076967592592,,trace_mass_sdescriptor_mismatch_nominal_sim111.nc,,0.7741307870370371,,,-0.020723090277777856,
111,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7741307870370371,,trace_mass_sdescriptor_mismatch_nominal_sim111.nc,,0.7741307870370371,,,0.0,
112,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8230434027777778,,trace_mass_sdescriptor_mismatch_nominal_sim112.nc,,0.7745708912037037,,,0.04847251157407406,
112,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7534991319444444,,trace_mass_sdescriptor_mismatch_nominal_sim112.nc,,0.7745708912037037,,,-0.021071759259259304,
112,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7745708912037037,,trace_mass_sdescriptor_mismatch_nominal_sim112.nc,,0.7745708912037037,,,0.0,
113,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8215752314814815,,trace_mass_sdescriptor_mismatch_nominal_sim113.nc,,0.7734696180555556,,,0.0481056134259259,
113,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7524875578703704,,trace_mass_sdescriptor_mismatch_nominal_sim113.nc,,0.7734696180555556,,,-0.020982060185185225,
113,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7734696180555556,,trace_mass_sdescriptor_mismatch_nominal_sim113.nc,,0.7734696180555556,,,0.0,
114,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8110720486111112,,trace_mass_sdescriptor_mismatch_nominal_sim114.nc,,0.7627890625,,,0.04828298611111115,
114,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7419050925925926,,trace_mass_sdescriptor_mismatch_nominal_sim114.nc,,0.7627890625,,,-0.020883969907407374,
114,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7627890625,,trace_mass_sdescriptor_mismatch_nominal_sim114.nc,,0.7627890625,,,0.0,
115,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8271872106481482,,trace_mass_sdescriptor_mismatch_nominal_sim115.nc,,0.7792387152777778,,,0.04794849537037038,
115,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7581767939814815,,trace_mass_sdescriptor_mismatch_nominal_sim115.nc,,0.7792387152777778,,,-0.02106192129629625,
115,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7792387152777778,,trace_mass_sdescriptor_mismatch_nominal_sim115.nc,,0.7792387152777778,,,0.0,
116,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8364453125,,trace_mass_sdescriptor_mismatch_nominal_sim116.nc,,0.7894832175925925,,,0.04696209490740744,
116,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7686154513888889,,trace_mass_sdescriptor_mismatch_nominal_sim116.nc,,0.7894832175925925,,,-0.020867766203703675,
116,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7894832175925925,,trace_mass_sdescriptor_mismatch_nominal_sim116.nc,,0.7894832175925925,,,0.0,
117,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8155752314814815,,trace_mass_sdescriptor_mismatch_nominal_sim117.nc,,0.7664719328703704,,,0.04910329861111107,
117,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7449918981481481,,trace_mass_sdescriptor_mismatch_nominal_sim117.nc,,0.7664719328703704,,,-0.021480034722222263,
117,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7664719328703704,,trace_mass_sdescriptor_mismatch_nominal_sim117.nc,,0.7664719328703704,,,0.0,
118,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8222048611111111,,trace_mass_sdescriptor_mismatch_nominal_sim118.nc,,0.7736371527777778,,,0.04856770833333335,
118,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7523107638888888,,trace_mass_sdescriptor_mismatch_nominal_sim118.nc,,0.7736371527777778,,,-0.021326388888888936,
118,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7736371527777778,,trace_mass_sdescriptor_mismatch_nominal_sim118.nc,,0.7736371527777778,,,0.0,
119,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8374401041666667,,trace_mass_sdescriptor_mismatch_nominal_sim119.nc,,0.7805509259259259,,,0.0568891782407408,
119,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7553370949074074,,trace_mass_sdescriptor_mismatch_nominal_sim119.nc,,0.7805509259259259,,,-0.025213831018518484,
119,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7805509259259259,,trace_mass_sdescriptor_mismatch_nominal_sim119.nc,,0.7805509259259259,,,0.0,
120,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8399438657407408,,trace_mass_sdescriptor_mismatch_nominal_sim120.nc,,0.792622974537037,,,0.04732089120370375,
120,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7719409722222222,,trace_mass_sdescriptor_mismatch_nominal_sim120.nc,,0.792622974537037,,,-0.020682002314814762,
120,mass,nominal,0.0,1.0,4,3000,12000,288,,0.792622974537037,,trace_mass_sdescriptor_mismatch_nominal_sim120.nc,,0.792622974537037,,,0.0,
121,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8372155671296296,,trace_mass_sdescriptor_mismatch_nominal_sim121.nc,,0.7879265046296297,,,0.04928906249999998,
121,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7661293402777778,,trace_mass_sdescriptor_mismatch_nominal_sim121.nc,,0.7879265046296297,,,-0.02179716435185186,
121,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7879265046296297,,trace_mass_sdescriptor_mismatch_nominal_sim121.nc,,0.7879265046296297,,,0.0,
122,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8148885995370371,,trace_mass_sdescriptor_mismatch_nominal_sim122.nc,,0.7667028356481481,,,0.048185763888888955,
122,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7457711226851852,,trace_mass_sdescriptor_mismatch_nominal_sim122.nc,,0.7667028356481481,,,-0.020931712962962923,
122,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7667028356481481,,trace_mass_sdescriptor_mismatch_nominal_sim122.nc,,0.7667028356481481,,,0.0,
123,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8247699652777778,,trace_mass_sdescriptor_mismatch_nominal_sim123.nc,,0.7751467013888889,,,0.049623263888888935,
123,mass,narrow,0.02,0.98,4,3000,12000,288,,0.753380787037037,,trace_mass_sdescriptor_mismatch_nominal_sim123.nc,,0.7751467013888889,,,-0.021765914351851823,
123,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7751467013888889,,trace_mass_sdescriptor_mismatch_nominal_sim123.nc,,0.7751467013888889,,,0.0,
124,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8285101273148148,,trace_mass_sdescriptor_mismatch_nominal_sim124.nc,,0.7779317129629629,,,0.05057841435185184,
124,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7557016782407407,,trace_mass_sdescriptor_mismatch_nominal_sim124.nc,,0.7779317129629629,,,-0.02223003472222218,
124,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7779317129629629,,trace_mass_sdescriptor_mismatch_nominal_sim124.nc,,0.7779317129629629,,,0.0,
125,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8274172453703704,,trace_mass_sdescriptor_mismatch_nominal_sim125.nc,,0.778111400462963,,,0.049305844907407415,
125,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7564525462962963,,trace_mass_sdescriptor_mismatch_nominal_sim125.nc,,0.778111400462963,,,-0.021658854166666686,
125,mass,nominal,0.0,1.0,4,3000,12000,288,,0.778111400462963,,trace_mass_sdescriptor_mismatch_nominal_sim125.nc,,0.778111400462963,,,0.0,
126,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8262387152777778,,trace_mass_sdescriptor_mismatch_nominal_sim126.nc,,0.7756067708333333,,,0.05063194444444452,
126,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7532146990740741,,trace_mass_sdescriptor_mismatch_nominal_sim126.nc,,0.7756067708333333,,,-0.02239207175925917,
126,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7756067708333333,,trace_mass_sdescriptor_mismatch_nominal_sim126.nc,,0.7756067708333333,,,0.0,
127,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8209936342592593,,trace_mass_sdescriptor_mismatch_nominal_sim127.nc,,0.7704438657407408,,,0.050549768518518556,
127,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7482722800925926,,trace_mass_sdescriptor_mismatch_nominal_sim127.nc,,0.7704438657407408,,,-0.02217158564814814,
127,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7704438657407408,,trace_mass_sdescriptor_mismatch_nominal_sim127.nc,,0.7704438657407408,,,0.0,
128,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8278489583333334,,trace_mass_sdescriptor_mismatch_nominal_sim128.nc,,0.7770405092592593,,,0.050808449074074113,
128,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7546449652777778,,trace_mass_sdescriptor_mismatch_nominal_sim128.nc,,0.7770405092592593,,,-0.02239554398148147,
128,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7770405092592593,,trace_mass_sdescriptor_mismatch_nominal_sim128.nc,,0.7770405092592593,,,0.0,
129,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8328203125,,trace_mass_sdescriptor_mismatch_nominal_sim129.nc,,0.781318287037037,,,0.05150202546296301,
129,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7585350115740741,,trace_mass_sdescriptor_mismatch_nominal_sim129.nc,,0.781318287037037,,,-0.022783275462962882,
129,mass,nominal,0.0,1.0,4,3000,12000,288,,0.781318287037037,,trace_mass_sdescriptor_mismatch_nominal_sim129.nc,,0.781318287037037,,,0.0,
130,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8077482638888889,,trace_mass_sdescriptor_mismatch_nominal_sim130.nc,,0.7598660300925926,,,0.0478822337962963,
130,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7391623263888889,,trace_mass_sdescriptor_mismatch_nominal_sim130.nc,,0.7598660300925926,,,-0.02070370370370367,
130,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7598660300925926,,trace_mass_sdescriptor_mismatch_nominal_sim130.nc,,0.7598660300925926,,,0.0,
131,mass,broad,-0.05,1.05,4,3000,12000,288,,0.821417824074074,,trace_mass_sdescriptor_mismatch_nominal_sim131.nc,,0.772087962962963,,,0.04932986111111104,
131,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7505749421296296,,trace_mass_sdescriptor_mismatch_nominal_sim131.nc,,0.772087962962963,,,-0.021513020833333396,
131,mass,nominal,0.0,1.0,4,3000,12000,288,,0.772087962962963,,trace_mass_sdescriptor_mismatch_nominal_sim131.nc,,0.772087962962963,,,0.0,
132,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8278029513888889,,trace_mass_sdescriptor_mismatch_nominal_sim132.nc,,0.7780500578703704,,,0.049752893518518526,
132,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7561281828703704,,trace_mass_sdescriptor_mismatch_nominal_sim132.nc,,0.7780500578703704,,,-0.02192187499999998,
132,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7780500578703704,,trace_mass_sdescriptor_mismatch_nominal_sim132.nc,,0.7780500578703704,,,0.0,
133,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8293657407407408,,trace_mass_sdescriptor_mismatch_nominal_sim133.nc,,0.7765017361111111,,,0.0528640046296297,
133,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7530601851851851,,trace_mass_sdescriptor_mismatch_nominal_sim133.nc,,0.7765017361111111,,,-0.023441550925925925,
133,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7765017361111111,,trace_mass_sdescriptor_mismatch_nominal_sim133.nc,,0.7765017361111111,,,0.0,
134,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8162705439814815,,trace_mass_sdescriptor_mismatch_nominal_sim134.nc,,0.7654930555555556,,,0.05077748842592589,
134,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7432144097222222,,trace_mass_sdescriptor_mismatch_nominal_sim134.nc,,0.7654930555555556,,,-0.022278645833333388,
134,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7654930555555556,,trace_mass_sdescriptor_mismatch_nominal_sim134.nc,,0.7654930555555556,,,0.0,
135,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8381197916666666,,trace_mass_sdescriptor_mismatch_nominal_sim135.nc,,0.7873492476851852,,,0.0507705439814814,
135,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7646805555555556,,trace_mass_sdescriptor_mismatch_nominal_sim135.nc,,0.7873492476851852,,,-0.02266869212962963,
135,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7873492476851852,,trace_mass_sdescriptor_mismatch_nominal_sim135.nc,,0.7873492476851852,,,0.0,
136,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8247777777777778,,trace_mass_sdescriptor_mismatch_nominal_sim136.nc,,0.7765928819444444,,,0.04818489583333341,
136,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7554684606481481,,trace_mass_sdescriptor_mismatch_nominal_sim136.nc,,0.7765928819444444,,,-0.021124421296296325,
136,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7765928819444444,,trace_mass_sdescriptor_mismatch_nominal_sim136.nc,,0.7765928819444444,,,0.0,
137,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8241391782407408,,trace_mass_sdescriptor_mismatch_nominal_sim137.nc,,0.7741860532407407,,,0.04995312500000004,
137,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7523382523148148,,trace_mass_sdescriptor_mismatch_nominal_sim137.nc,,0.7741860532407407,,,-0.021847800925925975,
137,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7741860532407407,,trace_mass_sdescriptor_mismatch_nominal_sim137.nc,,0.7741860532407407,,,0.0,
138,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8215706018518518,,trace_mass_sdescriptor_mismatch_nominal_sim138.nc,,0.7709898726851852,,,0.05058072916666667,
138,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7487905092592593,,trace_mass_sdescriptor_mismatch_nominal_sim138.nc,,0.7709898726851852,,,-0.022199363425925878,
138,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7709898726851852,,trace_mass_sdescriptor_mismatch_nominal_sim138.nc,,0.7709898726851852,,,0.0,
139,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8321808449074074,,trace_mass_sdescriptor_mismatch_nominal_sim139.nc,,0.7812210648148148,,,0.05095978009259261,
139,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7586464120370371,,trace_mass_sdescriptor_mismatch_nominal_sim139.nc,,0.7812210648148148,,,-0.022574652777777704,
139,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7812210648148148,,trace_mass_sdescriptor_mismatch_nominal_sim139.nc,,0.7812210648148148,,,0.0,
140,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8173590856481482,,trace_mass_sdescriptor_mismatch_nominal_sim140.nc,,0.7686099537037037,,,0.048749131944444524,
140,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7473758680555556,,trace_mass_sdescriptor_mismatch_nominal_sim140.nc,,0.7686099537037037,,,-0.021234085648148104,
140,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7686099537037037,,trace_mass_sdescriptor_mismatch_nominal_sim140.nc,,0.7686099537037037,,,0.0,
141,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8247019675925926,,trace_mass_sdescriptor_mismatch_nominal_sim141.nc,,0.7764916087962963,,,0.048210358796296315,
141,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7553017939814815,,trace_mass_sdescriptor_mismatch_nominal_sim141.nc,,0.7764916087962963,,,-0.021189814814814856,
141,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7764916087962963,,trace_mass_sdescriptor_mismatch_nominal_sim141.nc,,0.7764916087962963,,,0.0,
142,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8091012731481482,,trace_mass_sdescriptor_mismatch_nominal_sim142.nc,,0.7609221643518519,,,0.04817910879629628,
142,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7399114583333334,,trace_mass_sdescriptor_mismatch_nominal_sim142.nc,,0.7609221643518519,,,-0.02101070601851851,
142,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7609221643518519,,trace_mass_sdescriptor_mismatch_nominal_sim142.nc,,0.7609221643518519,,,0.0,
143,mass,broad,-0.05,1.05,4,3000,12000,288,,0.829134837962963,,trace_mass_sdescriptor_mismatch_nominal_sim143.nc,,0.781408275462963,,,0.04772656249999996,
143,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7604285300925926,,trace_mass_sdescriptor_mismatch_nominal_sim143.nc,,0.781408275462963,,,-0.020979745370370395,
143,mass,nominal,0.0,1.0,4,3000,12000,288,,0.781408275462963,,trace_mass_sdescriptor_mismatch_nominal_sim143.nc,,0.781408275462963,,,0.0,
144,mass,broad,-0.05,1.05,4,3000,12000,288,,0.816474537037037,,trace_mass_sdescriptor_mismatch_nominal_sim144.nc,,0.7654267939814815,,,0.05104774305555548,
